seller_id,total_revenue,total_orders,avg_order_value,avg_delivery_time_days,late_delivery_rate,avg_freight_per_order,avg_processing_time_days,avg_review_score,review_count
f021c962aaba8ef6eb527a9c2c8394d1,4398.5,5,879.7,6.99532175925926,0.0,27.074,0.853587962962963,4.2,5.0
f049a72cf58fd31b11f8919cade515e7,138.75,3,46.25,2.656377314814815,0.0,10.746666666666668,1.21890625,3.3333333333333335,3.0
f0837c8d71434931d9e38e7b79234797,3446.9,22,156.67727272727274,9.634850543478262,0.043478260869565216,27.384545454545457,1.8959500805152978,4.608695652173913,23.0
f08a5b9dd6767129688d001acafc21e5,14069.630000000001,11,1279.057272727273,10.215916280864198,0.2222222222222222,45.10090909090909,5.8628530092592595,4.2727272727272725,11.0
f08c008c8a8d31417763738a1788a2a8,1211.92,20,60.596000000000004,16.33105434303351,0.14285714285714285,19.604,1.6861094576719575,3.4210526315789473,19.0
f09b760d23495ac9a7e00d29b769007c,21.9,1,21.9,6.073518518518519,0.0,17.19,15.02085648148148,4.0,1.0
f0b47fbbc6dee9aafe415a6e33051b3f,3766.92,67,56.22268656716418,6.952599400871459,0.09411764705882353,19.716119402985075,3.130695806100218,4.253731343283582,67.0
f0e103c63864d5405b958d984b6e94c9,951.7,11,86.51818181818182,7.205203072390572,0.0,13.610000000000001,1.1893928872053872,4.7272727272727275,11.0
f0ec78809fe0bc3edb11c9fe5b97b059,62.599999999999994,2,31.299999999999997,3.826059027777778,0.0,11.829999999999998,5.508622685185186,4.0,2.0
f114dca2828bf718548db175ebe2cfcd,139.0,1,139.0,7.701134259259259,0.0,13.99,2.776122685185185,1.0,1.0
f1198c871e0171278b63f40d112caeec,475.8,2,237.9,4.414589120370371,0.0,41.135,5.6134375,4.5,2.0
f125f3a310c2e5f822d116147de1e474,2761.4,16,172.5875,12.332708333333331,0.09090909090909091,17.993125,1.1181344696969697,4.1875,16.0
f12d3c2a14729ae461b920c11fe20fdc,364.45,9,40.49444444444444,3.254555976430976,0.0,10.541111111111112,1.0741992845117847,4.444444444444445,9.0
f12ff17ad8bbf01ec5c33b17e506649b,6101.0,28,217.89285714285714,11.295481977513228,0.10714285714285714,22.424285714285713,2.288880208333333,3.857142857142857,28.0
f18112da765e0971ca5d510dec322bdd,327.8,2,163.9,16.598877314814814,0.0,41.475,1.289670138888889,4.0,2.0
